top,left,date,qtr,time_remaining,result,shot_type,distance_ft,lead,lebron_team_score,opponent_team_score,opponent,team,season,color
197,202,"Feb 5, 2023",3rd Qtr,2:57,False,2,15,True,74,67,NYK,PHI,2023,red
118,141,"Feb 5, 2023",4th Qtr,8:30,True,2,12,False,84,86,NYK,PHI,2023,green
66,261,"Feb 5, 2023",4th Qtr,5:33,True,2,3,False,88,91,NYK,PHI,2023,green
282,357,"Feb 5, 2023",4th Qtr,3:07,False,3,26,False,90,98,NYK,PHI,2023,red
131,1,"Feb 8, 2023",1st Qtr,11:37,False,3,25,False,0,0,BOS,PHI,2023,red
195,298,"Feb 8, 2023",1st Qtr,10:21,True,2,16,True,7,0,BOS,PHI,2023,green
216,157,"Feb 8, 2023",1st Qtr,6:54,True,2,19,True,15,11,BOS,PHI,2023,green
98,217,"Feb 8, 2023",2nd Qtr,7:53,True,2,5,False,35,39,BOS,PHI,2023,green
103,275,"Feb 8, 2023",2nd Qtr,7:28,False,2,6,False,35,39,BOS,PHI,2023,red
285,363,"Feb 8, 2023",2nd Qtr,5:34,False,3,27,False,35,44,BOS,PHI,2023,red
74,209,"Feb 8, 2023",2nd Qtr,1:06,True,2,4,False,52,57,BOS,PHI,2023,green
101,8,"Feb 8, 2023",2nd Qtr,0:33,True,3,24,False,55,57,BOS,PHI,2023,green
46,260,"Feb 8, 2023",3rd Qtr,9:18,True,2,2,False,64,64,BOS,PHI,2023,green
272,390,"Feb 8, 2023",3rd Qtr,7:30,True,3,27,False,67,72,BOS,PHI,2023,green
58,238,"Feb 8, 2023",3rd Qtr,6:48,False,2,1,False,67,72,BOS,PHI,2023,red
271,367,"Feb 8, 2023",4th Qtr,11:43,False,3,25,False,79,86,BOS,PHI,2023,red
302,173,"Feb 8, 2023",4th Qtr,4:50,True,3,26,False,91,98,BOS,PHI,2023,green
315,348,"Feb 8, 2023",4th Qtr,0:07,False,3,29,False,99,106,BOS,PHI,2023,red
42,235,"Feb 10, 2023",1st Qtr,11:00,True,2,1,False,2,5,NYK,PHI,2023,green
275,368,"Feb 10, 2023",1st Qtr,7:29,False,3,26,False,7,18,NYK,PHI,2023,red
284,358,"Feb 10, 2023",1st Qtr,5:32,True,3,26,False,14,20,NYK,PHI,2023,green
303,323,"Feb 10, 2023",2nd Qtr,5:43,False,3,27,False,43,53,NYK,PHI,2023,red
304,319,"Feb 10, 2023",2nd Qtr,3:42,False,3,27,False,47,55,NYK,PHI,2023,red
210,324,"Feb 10, 2023",2nd Qtr,1:34,False,2,18,False,52,61,NYK,PHI,2023,red
302,348,"Feb 10, 2023",3rd Qtr,9:45,False,3,27,False,66,73,NYK,PHI,2023,red
61,229,"Feb 10, 2023",3rd Qtr,8:33,False,2,2,False,66,76,NYK,PHI,2023,red
77,255,"Feb 10, 2023",3rd Qtr,7:13,False,2,3,False,71,78,NYK,PHI,2023,red
59,234,"Feb 10, 2023",3rd Qtr,6:36,True,2,1,False,73,83,NYK,PHI,2023,green
62,233,"Feb 10, 2023",3rd Qtr,5:29,True,2,1,False,78,86,NYK,PHI,2023,green
159,227,"Feb 10, 2023",4th Qtr,10:45,True,2,11,True,94,93,NYK,PHI,2023,green
299,323,"Feb 10, 2023",4th Qtr,10:08,True,3,26,True,97,95,NYK,PHI,2023,green
321,263,"Feb 10, 2023",4th Qtr,6:45,False,3,27,True,106,101,NYK,PHI,2023,red
83,357,"Feb 10, 2023",4th Qtr,6:24,False,2,12,True,106,101,NYK,PHI,2023,red
52,340,"Feb 10, 2023",4th Qtr,0:25,True,2,10,True,119,108,NYK,PHI,2023,green
82,240,"Feb 11, 2023",1st Qtr,9:50,False,2,3,False,4,4,BRK,PHI,2023,red
51,240,"Feb 11, 2023",1st Qtr,9:43,True,2,0,True,6,4,BRK,PHI,2023,green
97,264,"Feb 11, 2023",1st Qtr,8:41,False,2,5,False,6,11,BRK,PHI,2023,red
300,179,"Feb 11, 2023",1st Qtr,6:54,True,3,26,False,9,16,BRK,PHI,2023,green
61,238,"Feb 11, 2023",1st Qtr,5:09,False,2,1,False,11,18,BRK,PHI,2023,red
263,374,"Feb 11, 2023",2nd Qtr,8:21,True,3,25,False,39,42,BRK,PHI,2023,green
138,363,"Feb 11, 2023",2nd Qtr,7:53,True,2,15,False,41,44,BRK,PHI,2023,green
74,243,"Feb 11, 2023",2nd Qtr,7:09,False,2,2,False,41,44,BRK,PHI,2023,red
285,328,"Feb 11, 2023",2nd Qtr,5:54,False,3,25,False,41,44,BRK,PHI,2023,red
54,247,"Feb 11, 2023",2nd Qtr,3:13,True,2,1,False,46,52,BRK,PHI,2023,green
190,457,"Feb 11, 2023",2nd Qtr,2:38,False,3,26,False,46,52,BRK,PHI,2023,red
106,285,"Feb 11, 2023",2nd Qtr,1:24,True,2,7,False,48,56,BRK,PHI,2023,green
59,222,"Feb 11, 2023",3rd Qtr,8:16,True,2,2,False,58,64,BRK,PHI,2023,green
314,190,"Feb 11, 2023",3rd Qtr,4:17,False,3,27,False,62,72,BRK,PHI,2023,red
109,242,"Feb 11, 2023",4th Qtr,8:46,False,2,6,False,83,92,BRK,PHI,2023,red
153,221,"Feb 11, 2023",4th Qtr,7:52,False,2,11,False,85,92,BRK,PHI,2023,red
179,114,"Feb 11, 2023",4th Qtr,7:20,True,2,18,False,87,94,BRK,PHI,2023,green
57,229,"Feb 11, 2023",4th Qtr,6:02,True,2,1,False,91,96,BRK,PHI,2023,green
251,401,"Feb 11, 2023",4th Qtr,0:36,False,3,26,False,97,98,BRK,PHI,2023,red
73,222,"Feb 11, 2023",4th Qtr,0:06,False,2,3,False,97,98,BRK,PHI,2023,red
106,476,"Feb 13, 2023",1st Qtr,9:48,False,3,24,False,5,6,HOU,PHI,2023,red
44,217,"Feb 13, 2023",1st Qtr,6:58,False,2,2,False,10,12,HOU,PHI,2023,red
167,243,"Feb 13, 2023",1st Qtr,6:16,True,2,12,True,13,12,HOU,PHI,2023,green
49,231,"Feb 13, 2023",1st Qtr,4:50,True,2,1,True,17,15,HOU,PHI,2023,green
304,316,"Feb 13, 2023",1st Qtr,4:01,False,3,27,False,17,17,HOU,PHI,2023,red
249,92,"Feb 13, 2023",2nd Qtr,5:06,False,3,25,False,43,44,HOU,PHI,2023,red
321,200,"Feb 13, 2023",3rd Qtr,9:10,True,3,27,True,66,58,HOU,PHI,2023,green
336,312,"Feb 13, 2023",3rd Qtr,7:03,True,3,29,True,72,61,HOU,PHI,2023,green
256,406,"Feb 13, 2023",3rd Qtr,6:32,False,3,26,True,72,61,HOU,PHI,2023,red
61,229,"Feb 13, 2023",3rd Qtr,4:48,True,2,2,True,78,64,HOU,PHI,2023,green
231,430,"Feb 13, 2023",3rd Qtr,4:14,True,3,26,True,81,64,HOU,PHI,2023,green
173,463,"Feb 13, 2023",3rd Qtr,3:22,True,3,26,True,84,67,HOU,PHI,2023,green
108,236,"Feb 13, 2023",3rd Qtr,2:35,False,2,6,True,84,69,HOU,PHI,2023,red
72,254,"Feb 13, 2023",4th Qtr,10:02,False,2,3,True,95,81,HOU,PHI,2023,red
79,243,"Feb 13, 2023",4th Qtr,7:11,False,2,3,True,101,88,HOU,PHI,2023,red
283,107,"Feb 13, 2023",4th Qtr,5:43,False,3,27,True,107,90,HOU,PHI,2023,red
133,243,"Feb 13, 2023",4th Qtr,5:17,True,2,8,True,109,90,HOU,PHI,2023,green
123,238,"Feb 13, 2023",4th Qtr,4:50,True,2,7,True,112,90,HOU,PHI,2023,green
62,475,"Feb 15, 2023",1st Qtr,9:14,True,3,24,True,10,6,CLE,PHI,2023,green
56,242,"Feb 15, 2023",1st Qtr,8:05,True,2,1,True,12,8,CLE,PHI,2023,green
274,367,"Feb 15, 2023",1st Qtr,7:07,True,3,26,True,18,10,CLE,PHI,2023,green
82,240,"Feb 15, 2023",1st Qtr,2:29,False,2,3,True,33,15,CLE,PHI,2023,red
80,241,"Feb 15, 2023",2nd Qtr,8:39,True,2,3,True,44,28,CLE,PHI,2023,green
298,319,"Feb 15, 2023",2nd Qtr,2:47,False,3,26,True,57,35,CLE,PHI,2023,red
310,344,"Feb 15, 2023",2nd Qtr,0:49,True,3,28,True,63,35,CLE,PHI,2023,green
236,35,"Feb 15, 2023",2nd Qtr,0:29,False,3,28,True,63,35,CLE,PHI,2023,red
63,221,"Feb 15, 2023",4th Qtr,7:41,False,2,2,True,98,86,CLE,PHI,2023,red
130,478,"Feb 15, 2023",4th Qtr,6:23,False,3,25,True,100,89,CLE,PHI,2023,red
231,442,"Feb 15, 2023",4th Qtr,1:39,False,3,27,True,112,106,CLE,PHI,2023,red
254,416,"Feb 23, 2023",1st Qtr,9:23,True,3,27,False,6,6,MEM,PHI,2023,green
59,240,"Feb 23, 2023",1st Qtr,7:05,True,2,1,False,12,14,MEM,PHI,2023,green
133,337,"Feb 23, 2023",1st Qtr,5:36,False,2,13,False,12,20,MEM,PHI,2023,red
96,238,"Feb 23, 2023",2nd Qtr,10:22,True,2,5,False,28,39,MEM,PHI,2023,green
114,222,"Feb 23, 2023",2nd Qtr,9:59,False,2,7,False,29,41,MEM,PHI,2023,red
315,236,"Feb 23, 2023",2nd Qtr,8:39,True,3,27,False,32,46,MEM,PHI,2023,green
90,473,"Feb 23, 2023",2nd Qtr,6:09,False,3,24,False,37,52,MEM,PHI,2023,red
305,158,"Feb 23, 2023",2nd Qtr,4:36,False,3,27,False,37,53,MEM,PHI,2023,red
310,261,"Feb 23, 2023",2nd Qtr,1:28,True,3,26,False,42,56,MEM,PHI,2023,green
301,313,"Feb 23, 2023",2nd Qtr,0:01,False,3,26,False,47,59,MEM,PHI,2023,red
64,195,"Feb 23, 2023",3rd Qtr,9:33,True,2,5,False,53,59,MEM,PHI,2023,green
253,403,"Feb 23, 2023",4th Qtr,11:24,True,3,26,False,78,84,MEM,PHI,2023,green
140,234,"Feb 23, 2023",4th Qtr,7:29,True,2,9,False,85,91,MEM,PHI,2023,green
312,213,"Feb 23, 2023",4th Qtr,5:41,True,3,26,False,91,97,MEM,PHI,2023,green
84,471,"Feb 23, 2023",4th Qtr,1:24,True,3,23,False,103,104,MEM,PHI,2023,green
66,222,"Feb 23, 2023",4th Qtr,0:50,False,2,2,False,103,105,MEM,PHI,2023,red
44,248,"Feb 25, 2023",1st Qtr,8:05,True,2,1,True,15,10,BOS,PHI,2023,green
316,283,"Feb 25, 2023",1st Qtr,7:00,False,3,27,True,15,13,BOS,PHI,2023,red
305,286,"Feb 25, 2023",1st Qtr,6:17,True,3,26,True,18,13,BOS,PHI,2023,green
57,259,"Feb 25, 2023",1st Qtr,3:17,False,2,2,True,24,17,BOS,PHI,2023,red
300,212,"Feb 25, 2023",2nd Qtr,10:05,False,3,25,False,30,34,BOS,PHI,2023,red
236,442,"Feb 25, 2023",2nd Qtr,6:41,False,3,27,False,38,41,BOS,PHI,2023,red
289,241,"Feb 25, 2023",2nd Qtr,0:41,False,2,24,True,56,50,BOS,PHI,2023,red
307,187,"Feb 25, 2023",3rd Qtr,8:21,True,3,26,True,67,52,BOS,PHI,2023,green
314,296,"Feb 25, 2023",3rd Qtr,4:11,False,3,27,True,75,62,BOS,PHI,2023,red
223,268,"Feb 25, 2023",4th Qtr,10:52,False,2,17,False,78,85,BOS,PHI,2023,red
223,263,"Feb 25, 2023",4th Qtr,10:44,False,2,17,False,78,85,BOS,PHI,2023,red
141,243,"Feb 25, 2023",4th Qtr,10:17,False,2,9,False,78,85,BOS,PHI,2023,red
50,240,"Feb 25, 2023",4th Qtr,10:13,True,2,0,False,80,85,BOS,PHI,2023,green
59,351,"Feb 25, 2023",4th Qtr,9:19,False,2,11,False,83,87,BOS,PHI,2023,red
320,194,"Feb 25, 2023",4th Qtr,7:36,False,3,27,False,85,91,BOS,PHI,2023,red
64,238,"Feb 25, 2023",4th Qtr,4:09,True,2,1,False,95,97,BOS,PHI,2023,green
48,237,"Feb 27, 2023",1st Qtr,10:10,True,2,0,True,6,3,MIA,PHI,2023,green
205,459,"Feb 27, 2023",1st Qtr,7:22,True,3,27,False,11,11,MIA,PHI,2023,green
283,377,"Feb 27, 2023",1st Qtr,5:41,False,3,27,False,13,15,MIA,PHI,2023,red
318,205,"Feb 27, 2023",2nd Qtr,5:11,False,3,27,False,35,41,MIA,PHI,2023,red
300,328,"Feb 27, 2023",2nd Qtr,2:47,True,3,26,False,43,50,MIA,PHI,2023,green
302,365,"Feb 27, 2023",2nd Qtr,0:03,False,3,28,False,50,58,MIA,PHI,2023,red
220,444,"Feb 27, 2023",3rd Qtr,9:48,False,3,27,False,52,60,MIA,PHI,2023,red
328,313,"Feb 27, 2023",3rd Qtr,9:11,True,3,29,False,55,60,MIA,PHI,2023,green
203,270,"Feb 27, 2023",3rd Qtr,8:39,False,2,16,False,55,63,MIA,PHI,2023,red
84,243,"Feb 27, 2023",3rd Qtr,5:05,False,2,3,False,66,70,MIA,PHI,2023,red
72,263,"Feb 27, 2023",3rd Qtr,0:59,True,2,3,False,77,82,MIA,PHI,2023,green
93,294,"Feb 27, 2023",4th Qtr,4:42,False,2,7,False,93,95,MIA,PHI,2023,red
61,192,"Feb 27, 2023",4th Qtr,1:10,False,2,5,False,99,100,MIA,PHI,2023,red
333,245,"Feb 27, 2023",4th Qtr,0:01,False,3,28,False,99,101,MIA,PHI,2023,red
83,273,"Mar 1, 2023",1st Qtr,10:20,True,2,5,False,2,4,MIA,PHI,2023,green
283,104,"Mar 1, 2023",1st Qtr,6:18,False,3,27,False,15,19,MIA,PHI,2023,red
228,421,"Mar 1, 2023",1st Qtr,5:22,False,3,25,False,17,19,MIA,PHI,2023,red
113,223,"Mar 1, 2023",2nd Qtr,10:12,False,2,6,False,39,40,MIA,PHI,2023,red
294,130,"Mar 1, 2023",2nd Qtr,9:46,True,3,27,False,42,43,MIA,PHI,2023,green
294,107,"Mar 1, 2023",2nd Qtr,9:12,True,3,28,True,45,43,MIA,PHI,2023,green
115,340,"Mar 1, 2023",2nd Qtr,4:09,False,2,12,True,60,49,MIA,PHI,2023,red
118,470,"Mar 1, 2023",2nd Qtr,3:35,False,3,24,True,62,49,MIA,PHI,2023,red
272,384,"Mar 1, 2023",2nd Qtr,2:12,True,3,26,True,68,51,MIA,PHI,2023,green
59,471,"Mar 1, 2023",2nd Qtr,0:29,False,3,23,True,71,53,MIA,PHI,2023,red
273,407,"Mar 1, 2023",3rd Qtr,10:08,True,3,28,True,76,57,MIA,PHI,2023,green
73,212,"Mar 1, 2023",3rd Qtr,8:37,True,2,4,True,80,59,MIA,PHI,2023,green
305,191,"Mar 1, 2023",3rd Qtr,6:00,False,3,26,True,84,65,MIA,PHI,2023,red
115,137,"Mar 1, 2023",4th Qtr,6:52,False,2,12,True,106,86,MIA,PHI,2023,red
113,242,"Mar 1, 2023",4th Qtr,5:45,False,2,6,True,106,88,MIA,PHI,2023,red
284,353,"Mar 2, 2023",1st Qtr,6:37,True,3,26,False,17,17,DAL,PHI,2023,green
77,225,"Mar 2, 2023",1st Qtr,3:38,True,2,3,False,24,26,DAL,PHI,2023,green
299,194,"Mar 2, 2023",1st Qtr,1:20,True,3,25,False,31,32,DAL,PHI,2023,green
221,423,"Mar 2, 2023",1st Qtr,0:13,True,3,25,False,36,38,DAL,PHI,2023,green
51,235,"Mar 2, 2023",2nd Qtr,1:52,True,2,1,False,64,65,DAL,PHI,2023,green
82,196,"Mar 2, 2023",2nd Qtr,0:41,False,2,5,False,65,69,DAL,PHI,2023,red
93,206,"Mar 2, 2023",3rd Qtr,10:06,False,2,5,False,69,81,DAL,PHI,2023,red
121,10,"Mar 2, 2023",3rd Qtr,8:55,False,3,24,False,71,86,DAL,PHI,2023,red
87,243,"Mar 2, 2023",3rd Qtr,7:34,True,2,4,False,74,91,DAL,PHI,2023,green
173,453,"Mar 2, 2023",3rd Qtr,4:34,False,3,25,False,82,101,DAL,PHI,2023,red
162,458,"Mar 2, 2023",3rd Qtr,2:07,True,3,24,False,88,109,DAL,PHI,2023,green
333,273,"Mar 2, 2023",4th Qtr,1:03,True,3,29,False,124,131,DAL,PHI,2023,green
310,205,"Mar 4, 2023",1st Qtr,8:27,True,3,26,False,10,10,MIL,PHI,2023,green
92,180,"Mar 4, 2023",1st Qtr,7:56,False,2,7,False,10,10,MIL,PHI,2023,red
50,240,"Mar 4, 2023",1st Qtr,7:52,False,2,0,False,10,10,MIL,PHI,2023,red
164,120,"Mar 4, 2023",1st Qtr,6:16,True,2,17,True,17,14,MIL,PHI,2023,green
340,218,"Mar 4, 2023",1st Qtr,5:37,True,3,29,True,20,17,MIL,PHI,2023,green
144,184,"Mar 4, 2023",1st Qtr,3:35,False,2,11,True,22,21,MIL,PHI,2023,red
320,266,"Mar 4, 2023",1st Qtr,3:22,False,3,27,True,22,21,MIL,PHI,2023,red
94,238,"Mar 4, 2023",2nd Qtr,8:29,False,2,4,False,35,40,MIL,PHI,2023,red
67,237,"Mar 4, 2023",2nd Qtr,8:27,False,2,2,False,35,40,MIL,PHI,2023,red
205,134,"Mar 4, 2023",2nd Qtr,7:26,False,2,19,False,35,40,MIL,PHI,2023,red
179,224,"Mar 4, 2023",2nd Qtr,5:53,True,2,13,False,41,44,MIL,PHI,2023,green
249,406,"Mar 4, 2023",2nd Qtr,5:28,False,3,26,False,41,44,MIL,PHI,2023,red
180,130,"Mar 4, 2023",2nd Qtr,3:28,False,2,17,False,45,50,MIL,PHI,2023,red
78,234,"Mar 4, 2023",2nd Qtr,0:55,True,2,3,False,52,55,MIL,PHI,2023,green
106,238,"Mar 4, 2023",2nd Qtr,0:22,False,2,6,False,53,57,MIL,PHI,2023,red
79,263,"Mar 4, 2023",2nd Qtr,0:20,False,2,4,False,53,57,MIL,PHI,2023,red
171,473,"Mar 4, 2023",3rd Qtr,11:12,True,3,26,False,56,61,MIL,PHI,2023,green
74,236,"Mar 4, 2023",4th Qtr,11:29,False,2,2,False,85,99,MIL,PHI,2023,red
169,227,"Mar 4, 2023",4th Qtr,10:12,False,2,12,False,91,99,MIL,PHI,2023,red
293,158,"Mar 4, 2023",4th Qtr,9:28,True,3,26,False,97,101,MIL,PHI,2023,green
116,262,"Mar 4, 2023",4th Qtr,9:07,True,2,7,False,99,101,MIL,PHI,2023,green
310,327,"Mar 4, 2023",4th Qtr,8:39,False,3,27,False,100,104,MIL,PHI,2023,red
311,139,"Mar 4, 2023",4th Qtr,8:14,False,3,28,False,100,104,MIL,PHI,2023,red
75,252,"Mar 4, 2023",4th Qtr,7:51,True,2,3,False,102,104,MIL,PHI,2023,green
54,226,"Mar 4, 2023",4th Qtr,4:12,True,2,1,False,112,116,MIL,PHI,2023,green
338,171,"Mar 4, 2023",4th Qtr,1:21,True,3,30,False,124,125,MIL,PHI,2023,green
75,237,"Mar 6, 2023",1st Qtr,11:12,False,2,3,False,2,2,IND,PHI,2023,red
123,253,"Mar 6, 2023",1st Qtr,4:11,True,2,7,True,26,23,IND,PHI,2023,green
72,246,"Mar 6, 2023",1st Qtr,3:48,True,2,2,True,28,23,IND,PHI,2023,green
318,240,"Mar 6, 2023",2nd Qtr,10:37,False,3,27,False,40,41,IND,PHI,2023,red
77,313,"Mar 6, 2023",2nd Qtr,7:00,False,2,8,False,53,55,IND,PHI,2023,red
325,228,"Mar 6, 2023",2nd Qtr,4:22,True,3,28,False,63,63,IND,PHI,2023,green
323,229,"Mar 6, 2023",3rd Qtr,9:02,False,3,27,True,87,86,IND,PHI,2023,red
266,403,"Mar 6, 2023",4th Qtr,8:20,False,3,27,True,125,118,IND,PHI,2023,red
58,232,"Mar 6, 2023",4th Qtr,5:51,False,2,1,True,132,121,IND,PHI,2023,red
289,83,"Mar 6, 2023",4th Qtr,4:34,False,3,29,True,132,124,IND,PHI,2023,red
335,211,"Mar 6, 2023",4th Qtr,2:36,False,3,29,True,134,129,IND,PHI,2023,red
203,449,"Mar 10, 2023",1st Qtr,11:12,False,3,26,False,0,2,POR,PHI,2023,red
338,308,"Mar 10, 2023",1st Qtr,8:04,False,3,30,False,4,12,POR,PHI,2023,red
323,316,"Mar 10, 2023",2nd Qtr,9:06,False,3,28,False,34,47,POR,PHI,2023,red
116,228,"Mar 10, 2023",2nd Qtr,7:01,True,2,7,False,42,51,POR,PHI,2023,green
79,207,"Mar 10, 2023",2nd Qtr,6:34,True,2,4,False,45,51,POR,PHI,2023,green
192,450,"Mar 10, 2023",2nd Qtr,5:12,False,3,25,False,48,55,POR,PHI,2023,red
235,420,"Mar 10, 2023",2nd Qtr,4:15,False,3,26,False,50,61,POR,PHI,2023,red
185,203,"Mar 10, 2023",3rd Qtr,8:16,False,2,14,False,62,76,POR,PHI,2023,red
312,271,"Mar 10, 2023",3rd Qtr,6:48,True,3,26,False,71,78,POR,PHI,2023,green
83,271,"Mar 10, 2023",3rd Qtr,4:39,False,2,4,False,71,83,POR,PHI,2023,red
50,240,"Mar 10, 2023",3rd Qtr,4:36,True,2,0,False,73,83,POR,PHI,2023,green
95,222,"Mar 10, 2023",4th Qtr,8:52,True,2,5,False,97,103,POR,PHI,2023,green
285,141,"Mar 10, 2023",4th Qtr,6:50,False,3,26,False,98,109,POR,PHI,2023,red
304,310,"Mar 10, 2023",4th Qtr,3:25,True,3,26,False,112,114,POR,PHI,2023,green
73,247,"Mar 12, 2023",1st Qtr,7:30,True,2,2,True,8,6,WAS,PHI,2023,green
273,393,"Mar 12, 2023",2nd Qtr,8:22,False,3,27,True,36,26,WAS,PHI,2023,red
106,227,"Mar 12, 2023",2nd Qtr,7:59,False,2,6,True,36,26,WAS,PHI,2023,red
217,448,"Mar 12, 2023",2nd Qtr,5:29,True,3,27,True,39,33,WAS,PHI,2023,green
63,230,"Mar 12, 2023",2nd Qtr,4:41,True,2,2,True,41,33,WAS,PHI,2023,green
154,256,"Mar 12, 2023",2nd Qtr,1:10,True,2,11,True,51,43,WAS,PHI,2023,green
201,49,"Mar 12, 2023",3rd Qtr,11:01,True,3,24,True,60,50,WAS,PHI,2023,green
212,434,"Mar 12, 2023",3rd Qtr,5:51,False,3,25,True,71,61,WAS,PHI,2023,red
292,386,"Mar 12, 2023",4th Qtr,11:31,False,3,28,True,81,69,WAS,PHI,2023,red
122,469,"Mar 12, 2023",4th Qtr,6:12,True,3,24,True,103,78,WAS,PHI,2023,green
281,101,"Mar 12, 2023",4th Qtr,5:44,False,3,27,True,103,78,WAS,PHI,2023,red
64,247,"Mar 15, 2023",1st Qtr,9:59,True,2,2,True,6,2,CLE,PHI,2023,green
197,361,"Mar 15, 2023",1st Qtr,8:15,False,2,19,True,8,4,CLE,PHI,2023,red
203,443,"Mar 15, 2023",2nd Qtr,11:21,False,3,25,True,29,24,CLE,PHI,2023,red
118,228,"Mar 15, 2023",2nd Qtr,10:21,True,2,7,True,31,26,CLE,PHI,2023,green
141,274,"Mar 15, 2023",2nd Qtr,9:47,False,2,10,True,31,29,CLE,PHI,2023,red
313,236,"Mar 15, 2023",2nd Qtr,6:52,False,3,26,False,36,38,CLE,PHI,2023,red
58,227,"Mar 15, 2023",2nd Qtr,6:27,False,2,2,False,36,38,CLE,PHI,2023,red
233,423,"Mar 15, 2023",2nd Qtr,6:19,True,3,26,True,39,38,CLE,PHI,2023,green
253,450,"Mar 15, 2023",2nd Qtr,0:31,False,3,29,False,53,56,CLE,PHI,2023,red
312,111,"Mar 15, 2023",3rd Qtr,10:25,False,3,29,False,55,65,CLE,PHI,2023,red
95,185,"Mar 15, 2023",3rd Qtr,4:46,True,2,7,True,73,71,CLE,PHI,2023,green
105,336,"Mar 15, 2023",3rd Qtr,4:02,True,2,11,True,75,71,CLE,PHI,2023,green
300,127,"Mar 15, 2023",4th Qtr,10:42,True,3,27,True,90,85,CLE,PHI,2023,green
103,481,"Mar 15, 2023",4th Qtr,8:46,False,3,25,True,95,93,CLE,PHI,2023,red
284,359,"Mar 15, 2023",4th Qtr,8:07,False,3,26,False,95,96,CLE,PHI,2023,red
194,451,"Mar 15, 2023",4th Qtr,7:51,True,3,26,True,98,96,CLE,PHI,2023,green
58,257,"Mar 15, 2023",4th Qtr,6:09,True,2,2,True,105,98,CLE,PHI,2023,green
147,336,"Mar 15, 2023",4th Qtr,4:53,False,2,14,True,108,99,CLE,PHI,2023,red
58,236,"Mar 17, 2023",1st Qtr,10:06,True,2,1,True,7,5,CHO,PHI,2023,green
331,157,"Mar 17, 2023",1st Qtr,8:51,False,3,29,False,7,9,CHO,PHI,2023,red
63,244,"Mar 17, 2023",1st Qtr,7:13,True,2,1,False,11,14,CHO,PHI,2023,green
75,237,"Mar 17, 2023",1st Qtr,5:12,True,2,3,True,21,14,CHO,PHI,2023,green
323,207,"Mar 17, 2023",2nd Qtr,11:26,False,3,27,True,31,29,CHO,PHI,2023,red
174,298,"Mar 17, 2023",2nd Qtr,10:52,True,2,14,True,33,31,CHO,PHI,2023,green
110,200,"Mar 17, 2023",2nd Qtr,9:05,False,2,7,True,37,35,CHO,PHI,2023,red
77,280,"Mar 17, 2023",2nd Qtr,8:30,False,2,5,False,37,37,CHO,PHI,2023,red
51,240,"Mar 17, 2023",2nd Qtr,8:28,False,2,0,False,37,37,CHO,PHI,2023,red
299,312,"Mar 17, 2023",2nd Qtr,7:15,False,3,26,True,42,40,CHO,PHI,2023,red
111,475,"Mar 17, 2023",2nd Qtr,6:54,False,3,24,True,42,40,CHO,PHI,2023,red
72,231,"Mar 17, 2023",2nd Qtr,4:55,False,2,2,True,49,43,CHO,PHI,2023,red
315,247,"Mar 17, 2023",3rd Qtr,6:34,False,3,27,True,80,58,CHO,PHI,2023,red
288,358,"Mar 17, 2023",3rd Qtr,3:09,False,3,27,True,85,64,CHO,PHI,2023,red
210,180,"Mar 17, 2023",4th Qtr,10:26,False,2,17,True,96,67,CHO,PHI,2023,red
339,324,"Mar 20, 2023",1st Qtr,9:51,False,3,30,False,0,3,CHI,PHI,2023,red
78,223,"Mar 20, 2023",1st Qtr,8:52,False,2,3,False,2,5,CHI,PHI,2023,red
106,251,"Mar 20, 2023",2nd Qtr,10:06,True,2,6,True,27,19,CHI,PHI,2023,green
286,118,"Mar 20, 2023",2nd Qtr,9:02,False,3,27,True,27,21,CHI,PHI,2023,red
69,238,"Mar 20, 2023",2nd Qtr,7:17,False,2,2,False,29,29,CHI,PHI,2023,red
